Instituto Nacional para el Federalismo y el Desarrollo Municipal

Base de datos de Poblacion 2020

cve_inegi,id_estado,id_municipio,superficie,municipios,localidades,cabecera,longitud,latitud,altitud,pob_cabecera,pob_cabecera_h,pob_cabecera_m,total,hombres,mujeres,p3ymas,p3ymas_h,p3ymas_m,p5ymas,p5ymas_h,p5ymas_m,p0_2,p0_2_h,p0_2_m,p3_5,p3_5_h,p3_5_m,p6_14,p6_14_h,p6_14_m,p8_14,p8_14_h,p8_14_m,p15_17,p15_17_h,p15_17_m,p18_24,p18_24_h,p18_24_m,p25_29,p25_29_h,p25_29_m,p25_59,p25_59_h,p25_59_m,p60ymas,p60ymas_h,p60ymas_m,p12ymas,p12ymas_h,p12ymas_m,p15ymas,p15ymas_h,p15ymas_m,p18ymas,p18ymas_h,p18ymas_m,p30ymas,p30ymas_h,p30ymas_m,loc1_249,loc250_499,loc500_999,loc1K_2499,loc2K5_4999,loc5K_9999,loc10K_14999,loc15K_29999,loc30K_49999,loc50K_99999,loc100K_249999,loc250K_499999,loc500K_999999,locmayor1M,tipo_municipio,p3ymas_li,p3ymas_li_h,p3ymas_li_m,p3ymas_li_esp,p3ymas_li_esp_h,p3ymas_li_esp_m,p3ymas_li_noesp,p3ymas_li_noesp_h,p3ymas_li_noesp_m,p3ymas_li_esp_noespecif,p3ymas_li_esp_noespecif_h,p3ymas_li_esp_noespecif_m,p3ymas_no_li,p3ymas_no_li_h,p3ymas_no_li_m,p3ymas_li_noespecif,p3ymas_li_noespecif_h,p3ymas_li_noespecif_m,id_lengua1,id_lengua2,hab_lengua1,hab_lengua2,p_catolica,p_nocatolica,p_otrareligion,p_sinreligion
"31057","31","57","0.00","0","0","","","","0","0","0","0","7766","3836","3930","7407","3660","3747","7156","3539","3617","359","176","183","378","183","195","0","0","0","941","447","494","409","187","222","844","423","421","577","293","284","0","0","0","1209","641","568","6248","3096","3152","5843","2911","2932","5434","2724","2710","0","0","0","420","0","536","1492","0","5318","0","0","0","0","0","0","0","0","","1539","859","680","1510","854","656","24","4","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31058","31","58","0.00","0","0","","","","0","0","0","0","25954","12887","13067","24335","12093","12242","23242","11522","11720","1608","789","819","1642","855","787","0","0","0","3633","1860","1773","1524","778","746","3150","1565","1585","1966","957","1009","0","0","0","3198","1647","1551","19546","9611","9935","18034","8841","9193","16510","8063","8447","0","0","0","1714","1479","1305","0","0","0","0","21456","0","0","0","0","0","0","","12459","6338","6121","12001","6151","5850","398","153","245","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31059","31","59","0.00","0","0","","","","0","0","0","0","66008","32979","33029","63323","31567","31756","61218","30506","30712","2568","1353","1215","3205","1602","1603","0","0","0","7494","3845","3649","3245","1710","1535","7829","3996","3833","5223","2630","2593","0","0","0","8680","4175","4505","53593","26622","26971","50413","25010","25403","47168","23300","23868","0","0","0","29","439","887","0","7736","14952","0","0","41965","0","0","0","0","0","","2606","1363","1243","2580","1349","1231","12","5","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31060","31","60","0.00","0","0","","","","0","0","0","0","976","480","496","930","459","471","899","444","455","44","20","24","49","25","24","0","0","0","118","62","56","40","20","20","94","45","49","64","27","37","0","0","0","168","88","80","772","374","398","721","351","370","681","331","350","0","0","0","1","0","975","0","0","0","0","0","0","0","0","0","0","0","","291","162","129","288","161","127","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31061","31","61","0.00","0","0","","","","0","0","0","0","3974","2033","1941","3769","1924","1845","3651","1860","1791","189","101","88","189","96","93","0","0","0","434","192","242","194","96","98","446","218","228","323","165","158","0","0","0","496","273","223","3171","1632","1539","3001","1560","1441","2807","1464","1343","0","0","0","82","0","0","3892","0","0","0","0","0","0","0","0","0","0","","355","201","154","351","200","151","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31062","31","62","0.00","0","0","","","","0","0","0","0","4962","2560","2402","4720","2427","2293","4547","2326","2221","242","133","109","275","147","128","0","0","0","606","305","301","270","136","134","557","305","252","410","207","203","0","0","0","591","317","274","3889","2001","1888","3632","1877","1755","3362","1741","1621","0","0","0","171","792","0","0","3999","0","0","0","0","0","0","0","0","0","","2402","1284","1118","2359","1260","1099","42","24","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31063","31","63","0.00","0","0","","","","0","0","0","0","5631","2835","2796","5319","2665","2654","5127","2556","2571","286","157","129","286","149","137","0","0","0","642","315","327","305","152","153","699","346","353","476","252","224","0","0","0","608","313","295","4463","2240","2223","4194","2106","2088","3889","1954","1935","0","0","0","18","0","977","1284","3352","0","0","0","0","0","0","0","0","0","","1725","887","838","1682","871","811","32","10","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31064","31","64","0.00","0","0","","","","0","0","0","0","1701","858","843","1629","821","808","1561","784","777","72","37","35","105","52","53","0","0","0","209","114","95","64","28","36","158","72","86","138","64","74","0","0","0","260","130","130","1324","657","667","1244","616","628","1180","588","592","0","0","0","0","0","0","1701","0","0","0","0","0","0","0","0","0","0","","723","372","351","710","368","342","11","4","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31065","31","65","0.00","0","0","","","","0","0","0","0","2118","1089","1029","2035","1044","991","1957","1002","955","83","45","38","112","55","57","0","0","0","248","123","125","115","62","53","242","127","115","167","91","76","0","0","0","282","144","138","1724","891","833","1614","838","776","1499","776","723","0","0","0","49","0","0","2069","0","0","0","0","0","0","0","0","0","0","","119","69","50","117","68","49","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31066","31","66","0.00","0","0","","","","0","0","0","0","4220","2102","2118","3983","1980","2003","3845","1919","1926","237","122","115","216","96","120","0","0","0","519","272","247","206","101","105","581","302","279","331","158","173","0","0","0","481","261","220","3289","1617","1672","3082","1512","1570","2876","1411","1465","0","0","0","30","423","0","0","3767","0","0","0","0","0","0","0","0","0","","2893","1437","1456","2777","1396","1381","111","39","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31067","31","67","0.00","0","0","","","","0","0","0","0","10053","5129","4924","9582","4888","4694","9253","4720","4533","471","241","230","496","268","228","0","0","0","1133","558","575","563","292","271","1218","623","595","785","418","367","0","0","0","1236","652","584","8210","4202","4008","7662","3919","3743","7099","3627","3472","0","0","0","304","0","608","0","0","9141","0","0","0","0","0","0","0","0","","1870","1004","866","1845","995","850","22","8","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31068","31","68","0.00","0","0","","","","0","0","0","0","3206","1648","1558","3074","1578","1496","2980","1532","1448","132","70","62","145","74","71","0","0","0","308","144","164","163","83","80","347","180","167","226","116","110","0","0","0","613","320","293","2656","1374","1282","2527","1310","1217","2364","1227","1137","0","0","0","15","0","605","0","2586","0","0","0","0","0","0","0","0","0","","597","344","253","595","342","253","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31069","31","69","0.00","0","0","","","","0","0","0","0","8967","4582","4385","8491","4350","4141","8158","4190","3968","476","232","244","503","239","264","0","0","0","1172","639","533","545","291","254","1124","592","532","704","351","353","0","0","0","1172","603","569","6998","3577","3421","6492","3301","3191","5947","3010","2937","0","0","0","20","0","1342","1847","0","5758","0","0","0","0","0","0","0","0","","3830","2036","1794","3731","1994","1737","85","34","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31070","31","70","0.00","0","0","","","","0","0","0","0","3971","1981","1990","3780","1883","1897","3646","1813","1833","189","97","92","198","102","96","0","0","0","449","230","219","184","88","96","464","239","225","295","137","158","0","0","0","672","345","327","3193","1587","1606","2997","1478","1519","2813","1390","1423","0","0","0","116","0","0","0","3855","0","0","0","0","0","0","0","0","0","","1496","800","696","1473","787","686","16","10","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31071","31","71","0.00","0","0","","","","0","0","0","0","1949","999","950","1817","939","878","1729","885","844","132","60","72","128","69","59","0","0","0","248","127","121","109","67","42","218","110","108","154","80","74","0","0","0","252","143","109","1473","765","708","1368","709","659","1259","642","617","0","0","0","202","303","0","1444","0","0","0","0","0","0","0","0","0","0","","927","500","427","914","495","419","11","4","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31072","31","72","0.00","0","0","","","","0","0","0","0","1857","963","894","1782","912","870","1724","879","845","75","51","24","82","39","43","0","0","0","193","105","88","78","41","37","187","99","88","123","64","59","0","0","0","398","207","191","1547","793","754","1464","748","716","1386","707","679","0","0","0","10","0","0","1847","0","0","0","0","0","0","0","0","0","0","","524","291","233","517","288","229","6","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31073","31","73","0.00","0","0","","","","0","0","0","0","5854","3009","2845","5331","2738","2593","5022","2583","2439","497","258","239","479","246","233","0","0","0","1003","529","474","393","214","179","831","441","390","488","243","245","0","0","0","333","176","157","3966","2042","1924","3541","1821","1720","3148","1607","1541","0","0","0","145","0","746","0","4963","0","0","0","0","0","0","0","0","0","","5123","2642","2481","3914","2177","1737","1105","439","666","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31074","31","74","0.00","0","0","","","","0","0","0","0","3774","1909","1865","3634","1833","1801","3532","1787","1745","140","76","64","168","74","94","0","0","0","390","205","185","190","96","94","422","226","196","262","135","127","0","0","0","653","335","318","3166","1602","1564","2981","1502","1479","2791","1406","1385","0","0","0","120","0","0","0","3654","0","0","0","0","0","0","0","0","0","","1785","915","870","1756","899","857","27","15","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31075","31","75","0.00","0","0","","","","0","0","0","0","6921","3446","3475","6498","3228","3270","6205","3079","3126","423","218","205","436","224","212","0","0","0","850","462","388","398","188","210","947","462","485","567","292","275","0","0","0","765","391","374","5271","2600","2671","4910","2402","2508","4512","2214","2298","0","0","0","31","0","0","0","0","6890","0","0","0","0","0","0","0","0","","4536","2277","2259","4162","2122","2040","363","150","213","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31076","31","76","0.00","0","0","","","","0","0","0","0","17939","9041","8898","17113","8594","8519","16489","8300","8189","826","447","379","939","454","485","0","0","0","2143","1083","1060","926","470","456","2183","1156","1027","1494","752","742","0","0","0","2140","1087","1053","14400","7240","7160","13459","6767","6692","12533","6297","6236","0","0","0","227","1934","0","5761","0","0","10017","0","0","0","0","0","0","0","","7469","3838","3631","7244","3746","3498","192","79","113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31077","31","77","0.00","0","0","","","","0","0","0","0","2683","1371","1312","2548","1299","1249","2456","1255","1201","135","72","63","142","70","72","0","0","0","297","150","147","130","72","58","327","157","170","207","101","106","0","0","0","389","214","175","2154","1098","1056","2023","1036","987","1893","964","929","0","0","0","38","0","0","0","2645","0","0","0","0","0","0","0","0","0","","1056","599","457","1022","580","442","34","19","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31078","31","78","0.00","0","0","","","","0","0","0","0","3747","1884","1863","3583","1789","1794","3463","1723","1740","164","95","69","186","100","86","0","0","0","410","200","210","184","82","102","421","210","211","270","134","136","0","0","0","656","345","311","3056","1523","1533","2874","1431","1443","2690","1349","1341","0","0","0","245","359","0","0","3143","0","0","0","0","0","0","0","0","0","","1043","550","493","1035","547","488","8","3","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31079","31","79","0.00","0","0","","","","0","0","0","0","45062","22128","22934","42592","20861","21731","40956","20073","20883","2414","1239","1175","2480","1211","1269","0","0","0","5822","2920","2902","2476","1233","1243","5745","2838","2907","3569","1757","1812","0","0","0","4867","2398","2469","35050","17106","17944","32583","15848","16735","30107","14615","15492","0","0","0","2340","1508","1159","8267","3327","0","0","28461","0","0","0","0","0","0","","22018","10816","11202","20037","10079","9958","1693","613","1080","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31080","31","80","0.00","0","0","","","","0","0","0","0","11020","5586","5434","10477","5311","5166","10082","5101","4981","543","275","268","593","314","279","0","0","0","1315","696","619","563","277","286","1437","746","691","936","452","484","0","0","0","1128","585","543","8722","4395","4327","8184","4101","4083","7621","3824","3797","0","0","0","5","0","0","0","0","0","11015","0","0","0","0","0","0","0","","4469","2299","2170","4372","2250","2122","88","43","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31081","31","81","0.00","0","0","","","","0","0","0","0","3355","1665","1690","3175","1589","1586","3031","1518","1513","180","76","104","220","118","102","0","0","0","455","237","218","216","115","101","420","203","217","249","122","127","0","0","0","451","228","223","2565","1276","1289","2360","1164","1196","2144","1049","1095","0","0","0","570","0","0","0","2785","0","0","0","0","0","0","0","0","0","","2492","1234","1258","2252","1148","1104","231","81","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31082","31","82","0.00","0","0","","","","0","0","0","0","3512","1711","1801","3386","1650","1736","3285","1598","1687","126","61","65","158","77","81","0","0","0","320","154","166","164","76","88","334","160","174","278","136","142","0","0","0","714","359","355","2926","1427","1499","2800","1370","1430","2636","1294","1342","0","0","0","16","0","0","0","3496","0","0","0","0","0","0","0","0","0","","347","196","151","344","196","148","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31083","31","83","0.00","0","0","","","","0","0","0","0","1915","953","962","1822","911","911","1750","873","877","93","42","51","103","58","45","0","0","0","202","93","109","83","44","39","230","111","119","147","71","76","0","0","0","283","149","134","1543","774","769","1458","732","726","1375","688","687","0","0","0","2","0","0","1913","0","0","0","0","0","0","0","0","0","0","","183","95","88","182","95","87","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31084","31","84","0.00","0","0","","","","0","0","0","0","7037","3543","3494","6684","3373","3311","6462","3266","3196","334","161","173","341","165","176","0","0","0","844","429","415","361","181","180","819","404","415","510","254","256","0","0","0","1120","591","529","5615","2835","2780","5266","2658","2608","4905","2477","2428","0","0","0","312","253","0","0","0","6472","0","0","0","0","0","0","0","0","","1429","794","635","1409","781","628","19","12","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
